age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,poutcome,y
47,services,married,secondary,0,0,1,0,cellular,289,1,unknown,0
44,housemaid,married,primary,0,0,1,0,telephone,224,1,unknown,0
32,technician,married,secondary,0,68,1,0,cellular,224,1,unknown,0
33,management,single,tertiary,0,383,1,0,cellular,125,1,unknown,0
44,admin.,divorced,secondary,0,145,0,1,telephone,672,6,unknown,0
31,services,married,secondary,0,418,1,1,cellular,219,1,unknown,0
45,admin.,divorced,secondary,0,-288,0,1,cellular,192,2,unknown,0
33,admin.,married,secondary,0,0,1,1,cellular,160,1,unknown,0
25,services,single,secondary,0,281,0,1,cellular,173,1,unknown,0
52,management,married,tertiary,0,-1112,1,0,cellular,94,1,unknown,0
51,blue-collar,married,primary,0,804,1,0,cellular,176,1,unknown,0
44,admin.,married,secondary,0,262,1,0,cellular,74,1,unknown,0
35,self-employed,married,secondary,0,670,0,0,cellular,378,1,unknown,0
59,self-employed,married,tertiary,0,3800,0,1,cellular,70,1,unknown,0
48,services,married,secondary,0,124,0,1,cellular,294,1,unknown,0
51,services,married,secondary,0,260,0,0,telephone,183,2,unknown,0
29,blue-collar,single,secondary,0,1958,1,0,cellular,643,1,unknown,0
54,self-employed,married,tertiary,0,231,0,0,cellular,203,3,unknown,0
48,technician,single,secondary,0,469,0,1,cellular,313,1,unknown,0
30,blue-collar,single,secondary,0,214,1,0,cellular,364,1,unknown,0
30,admin.,married,secondary,0,350,0,1,cellular,171,5,unknown,0
34,blue-collar,married,secondary,0,1,1,0,cellular,290,2,unknown,0
56,technician,married,secondary,0,778,0,0,cellular,659,1,unknown,0
56,retired,married,secondary,0,343,0,1,cellular,77,1,unknown,0
40,blue-collar,married,secondary,0,252,1,1,cellular,140,3,unknown,0
49,management,married,tertiary,0,0,0,0,cellular,87,1,unknown,0
39,blue-collar,married,primary,0,-176,0,0,cellular,176,1,unknown,0
38,blue-collar,married,primary,0,-257,1,1,cellular,458,1,unknown,0
51,management,married,secondary,0,3180,1,0,cellular,384,1,unknown,0
28,blue-collar,married,secondary,0,368,1,0,cellular,174,7,unknown,0
45,blue-collar,married,primary,0,942,0,1,cellular,295,1,unknown,0
34,services,married,secondary,0,81,1,1,cellular,90,1,unknown,0
26,blue-collar,married,secondary,0,1101,0,0,telephone,206,1,unknown,0
36,management,married,tertiary,0,6404,1,1,telephone,304,1,unknown,0
32,blue-collar,divorced,secondary,0,0,0,0,telephone,49,1,unknown,0
34,services,single,secondary,0,49,0,1,cellular,181,1,unknown,0
49,housemaid,married,primary,0,0,0,0,telephone,106,1,unknown,0
34,technician,married,secondary,0,550,0,1,cellular,601,1,unknown,0
59,entrepreneur,divorced,tertiary,0,-869,0,1,cellular,113,1,unknown,0
35,blue-collar,married,secondary,0,-258,1,0,cellular,219,1,unknown,0
29,management,single,tertiary,0,-223,0,1,cellular,208,1,unknown,0
31,services,married,secondary,0,203,0,0,cellular,359,1,unknown,0
51,blue-collar,married,unknown,0,1432,0,0,cellular,388,1,unknown,0
37,admin.,single,secondary,0,0,0,0,cellular,397,6,unknown,0
42,services,married,secondary,0,0,1,0,cellular,431,1,unknown,0
51,blue-collar,divorced,secondary,0,104,0,0,cellular,71,1,unknown,0
30,blue-collar,married,secondary,0,1,0,1,cellular,347,1,unknown,0
43,technician,divorced,primary,0,13,0,1,cellular,977,4,unknown,0
49,unemployed,divorced,secondary,0,66,0,0,cellular,218,3,unknown,0
27,technician,single,secondary,0,282,0,1,cellular,676,5,unknown,0
45,technician,married,secondary,0,0,1,1,telephone,74,1,unknown,0
27,blue-collar,single,primary,0,0,0,1,cellular,240,2,unknown,0
33,blue-collar,single,primary,0,0,0,0,telephone,83,1,unknown,0
35,technician,single,tertiary,0,364,0,1,cellular,247,3,unknown,0
52,blue-collar,divorced,primary,0,98,0,1,telephone,271,1,unknown,0
50,admin.,married,primary,0,-75,0,1,telephone,233,7,unknown,0
59,housemaid,married,primary,0,370,1,0,cellular,425,1,unknown,0
33,management,married,tertiary,0,437,1,0,cellular,293,1,unknown,0
41,entrepreneur,married,secondary,0,1249,1,0,cellular,391,1,unknown,0
47,self-employed,married,secondary,0,424,0,1,cellular,432,1,unknown,0
46,blue-collar,married,secondary,0,6253,1,0,cellular,411,1,unknown,0
37,technician,married,tertiary,0,512,0,0,cellular,61,4,unknown,0
26,technician,married,secondary,0,-119,0,1,cellular,359,5,unknown,1
32,admin.,married,tertiary,0,57,0,0,cellular,530,2,unknown,0
58,unemployed,married,primary,0,3884,0,0,unknown,399,8,unknown,0
53,management,married,primary,0,-139,0,0,cellular,328,3,unknown,0
39,technician,married,secondary,0,1385,1,1,telephone,446,1,unknown,0
33,blue-collar,divorced,primary,0,636,1,0,cellular,211,11,unknown,0
52,housemaid,married,primary,0,0,0,1,cellular,266,1,unknown,0
31,blue-collar,single,primary,0,-147,0,1,cellular,263,2,unknown,0
26,blue-collar,married,secondary,0,818,0,0,cellular,226,2,unknown,0
37,blue-collar,married,secondary,0,982,1,0,cellular,231,2,unknown,0
35,blue-collar,divorced,primary,0,13,0,1,cellular,364,1,unknown,0
52,admin.,married,secondary,0,0,0,1,telephone,60,1,unknown,0
38,management,single,tertiary,0,633,0,0,cellular,171,3,unknown,0
50,management,married,tertiary,0,0,0,0,cellular,243,5,unknown,0
42,blue-collar,married,secondary,0,0,1,0,unknown,137,16,unknown,0
35,management,divorced,tertiary,0,153,0,0,cellular,593,2,unknown,0
58,housemaid,married,primary,0,0,1,0,telephone,148,1,unknown,0
52,retired,married,tertiary,0,350,0,1,cellular,156,1,unknown,0
56,management,married,tertiary,0,318,0,1,telephone,246,3,unknown,0
31,blue-collar,married,primary,0,498,1,1,cellular,445,2,unknown,0
47,admin.,married,secondary,0,3434,1,1,telephone,337,1,unknown,0
32,management,married,tertiary,0,794,1,1,cellular,1014,1,unknown,1
47,blue-collar,single,secondary,1,-380,0,0,cellular,399,17,unknown,0
32,admin.,single,secondary,1,-17,0,0,unknown,85,5,unknown,0
47,services,married,secondary,0,0,1,0,cellular,173,1,unknown,0
60,retired,divorced,primary,0,1017,0,0,unknown,10,20,unknown,0
35,housemaid,married,primary,0,0,0,1,telephone,17,1,unknown,0
47,technician,married,secondary,0,-3,0,1,unknown,197,1,unknown,0
33,blue-collar,married,primary,0,-191,1,1,cellular,1290,4,unknown,1
60,unknown,married,tertiary,0,2450,0,0,unknown,297,5,unknown,0
51,services,divorced,secondary,0,234,0,0,cellular,281,3,unknown,0
31,management,single,tertiary,0,409,0,1,cellular,564,5,unknown,1
41,blue-collar,single,primary,0,74,0,0,unknown,193,4,unknown,0
37,admin.,single,tertiary,0,224,1,0,cellular,128,2,unknown,0
48,blue-collar,married,primary,0,51,0,1,telephone,76,1,unknown,0
36,blue-collar,married,primary,0,0,0,0,telephone,39,1,unknown,0
44,entrepreneur,married,tertiary,0,0,1,0,unknown,300,1,unknown,0
51,blue-collar,married,unknown,0,41,1,0,telephone,16,43,unknown,0
41,blue-collar,married,unknown,0,2113,1,0,telephone,20,5,unknown,0
49,technician,married,secondary,0,313,0,0,cellular,115,2,unknown,0
32,entrepreneur,married,unknown,0,73,1,0,cellular,175,1,unknown,0
32,housemaid,married,primary,0,0,1,0,cellular,90,1,unknown,0
40,admin.,married,secondary,0,2621,0,1,cellular,607,4,unknown,0
56,management,single,secondary,0,237,1,0,telephone,236,4,unknown,0
29,management,single,tertiary,0,0,1,0,cellular,150,1,unknown,0
50,services,married,secondary,0,1683,0,0,telephone,56,1,unknown,0
27,blue-collar,single,secondary,0,228,0,0,cellular,799,6,unknown,0
29,admin.,single,secondary,0,1,0,0,telephone,372,1,unknown,0
49,blue-collar,married,primary,0,3,0,1,cellular,1439,6,unknown,1
38,blue-collar,divorced,secondary,0,-2093,1,1,unknown,120,3,unknown,0
25,management,single,tertiary,0,710,0,0,unknown,119,1,unknown,0
39,blue-collar,married,primary,0,1742,0,0,unknown,130,6,unknown,0
27,unemployed,single,primary,0,9,0,1,cellular,919,2,unknown,1
33,blue-collar,married,primary,1,2,1,1,cellular,227,1,unknown,0
42,management,married,tertiary,0,199,1,0,cellular,497,1,unknown,0
56,self-employed,married,secondary,0,800,0,1,cellular,170,1,unknown,0
56,management,married,secondary,0,1560,1,0,cellular,89,1,unknown,0
36,admin.,divorced,primary,0,227,0,0,cellular,185,1,unknown,0
42,housemaid,married,tertiary,0,-560,1,1,cellular,630,4,unknown,0
28,self-employed,married,tertiary,0,0,1,0,unknown,139,1,unknown,0
42,technician,married,secondary,0,2030,1,1,cellular,196,1,unknown,0
50,admin.,married,secondary,0,858,0,0,cellular,41,12,unknown,0
34,blue-collar,married,primary,0,-319,1,1,cellular,134,4,unknown,0
30,blue-collar,single,secondary,0,155,1,1,cellular,1426,3,unknown,1
32,services,married,secondary,0,983,1,0,cellular,121,1,unknown,0
41,blue-collar,married,secondary,0,-194,0,1,cellular,307,1,unknown,0
39,blue-collar,married,secondary,0,1309,0,1,telephone,37,1,unknown,0
42,blue-collar,married,secondary,0,-274,1,0,cellular,75,1,unknown,0
41,technician,married,unknown,0,30,1,0,cellular,151,1,unknown,0
32,admin.,married,tertiary,0,1,1,1,cellular,143,1,unknown,0
49,entrepreneur,married,secondary,0,-1965,0,1,telephone,317,2,unknown,0
52,admin.,married,secondary,0,3422,0,0,cellular,168,1,unknown,0
51,services,married,secondary,0,121,1,0,cellular,122,1,unknown,0
44,management,married,tertiary,0,119,1,0,cellular,67,1,unknown,0
39,services,married,secondary,0,0,1,0,telephone,29,1,unknown,0
40,blue-collar,married,primary,0,137,0,1,cellular,214,1,unknown,0
40,management,married,unknown,0,419,1,0,cellular,347,1,unknown,0
54,management,divorced,tertiary,0,0,0,1,cellular,88,1,unknown,0
42,admin.,married,secondary,0,-728,1,0,cellular,305,1,unknown,0
46,admin.,married,secondary,0,2583,1,0,cellular,111,1,unknown,0
48,blue-collar,single,secondary,0,-367,1,0,cellular,281,1,unknown,0
37,entrepreneur,married,secondary,0,2055,1,1,cellular,241,4,unknown,0
57,management,married,tertiary,0,1410,1,0,cellular,185,1,unknown,0
35,blue-collar,married,secondary,0,1330,0,0,cellular,901,1,unknown,1
29,management,married,tertiary,0,55,1,0,cellular,235,1,unknown,0
47,management,divorced,unknown,0,184,1,0,cellular,144,1,unknown,0
30,technician,single,secondary,0,10152,1,0,cellular,266,1,unknown,0
60,retired,married,primary,0,71,0,0,cellular,121,3,unknown,0
27,services,single,secondary,0,-266,0,1,cellular,162,6,unknown,0
55,management,married,primary,0,199,1,1,cellular,192,1,unknown,0
52,entrepreneur,married,primary,0,-104,0,1,cellular,124,1,unknown,0
42,self-employed,married,secondary,0,97,0,0,cellular,108,2,unknown,0
28,technician,divorced,secondary,0,477,1,1,cellular,93,1,unknown,0
26,blue-collar,single,secondary,0,-29,1,0,cellular,998,4,unknown,1
35,blue-collar,married,unknown,0,1084,1,0,cellular,1019,1,unknown,0
44,blue-collar,married,primary,0,-237,1,0,telephone,73,1,unknown,0
38,services,married,tertiary,0,-49,1,0,cellular,211,1,unknown,0
39,services,single,primary,0,4453,1,0,cellular,156,1,unknown,0
33,services,single,secondary,0,-56,0,1,cellular,119,5,unknown,0
28,blue-collar,single,secondary,0,475,0,0,telephone,30,2,unknown,0
35,admin.,married,secondary,0,725,1,0,cellular,402,1,unknown,0
31,blue-collar,married,secondary,0,2,1,0,cellular,371,1,unknown,0
56,retired,married,secondary,0,289,0,0,cellular,226,1,unknown,0
48,entrepreneur,married,secondary,0,725,0,1,cellular,105,1,unknown,0
53,technician,married,secondary,0,768,1,0,cellular,218,1,unknown,0
54,admin.,divorced,secondary,0,-437,1,1,cellular,158,1,unknown,0
49,blue-collar,married,secondary,0,360,0,0,cellular,168,1,unknown,0
50,blue-collar,divorced,primary,0,-677,0,0,cellular,387,1,unknown,0
32,technician,married,tertiary,0,113,0,1,cellular,68,1,unknown,0
40,admin.,married,secondary,0,540,1,0,cellular,217,1,unknown,0
44,management,divorced,tertiary,0,-710,1,0,cellular,183,1,unknown,0
34,management,married,tertiary,0,0,1,1,cellular,129,1,unknown,0
38,entrepreneur,married,secondary,1,15,1,0,cellular,121,1,unknown,0
46,technician,married,secondary,0,218,0,0,cellular,41,1,unknown,0
30,admin.,married,secondary,0,-68,1,0,cellular,327,1,unknown,0
60,blue-collar,married,secondary,0,721,0,0,cellular,160,1,unknown,0
47,admin.,married,secondary,0,2,0,0,cellular,89,1,unknown,0
47,management,married,secondary,0,894,1,0,cellular,105,1,unknown,0
40,housemaid,divorced,primary,0,-21,1,0,cellular,192,1,unknown,0
42,blue-collar,divorced,secondary,0,1261,1,1,cellular,272,1,unknown,0
39,housemaid,married,primary,0,1146,1,0,telephone,364,1,unknown,0
30,blue-collar,married,secondary,0,167,1,0,cellular,255,1,unknown,1
29,services,married,secondary,0,13,0,0,cellular,90,1,unknown,0
38,blue-collar,married,secondary,0,137,0,0,cellular,624,1,unknown,0
30,blue-collar,married,primary,0,-336,0,0,cellular,128,6,unknown,0
31,housemaid,married,secondary,0,12,1,0,cellular,81,3,unknown,0
56,management,divorced,tertiary,0,3885,1,0,cellular,51,1,unknown,0
32,services,married,secondary,0,0,1,0,telephone,75,1,unknown,0
33,admin.,married,tertiary,0,55,1,0,cellular,384,1,unknown,0
54,admin.,married,tertiary,0,59,1,0,cellular,268,1,unknown,0
31,management,married,tertiary,0,181,1,0,cellular,497,1,unknown,0
28,blue-collar,single,secondary,1,0,0,1,cellular,165,1,unknown,0
57,retired,married,tertiary,0,-5,0,0,cellular,42,1,unknown,0
33,admin.,married,secondary,0,0,1,0,cellular,181,1,unknown,0
38,technician,married,secondary,0,-475,1,0,cellular,234,1,unknown,0
59,management,married,secondary,0,32,0,0,telephone,121,1,unknown,0
60,technician,married,secondary,0,594,0,0,cellular,190,1,unknown,0
59,retired,divorced,primary,0,20,0,0,cellular,298,1,unknown,0
57,services,divorced,secondary,0,334,1,0,cellular,356,1,unknown,0
41,management,married,tertiary,0,472,1,0,cellular,783,1,unknown,0
40,self-employed,married,primary,0,624,0,0,cellular,228,1,unknown,0
43,management,married,tertiary,0,4923,1,0,cellular,1102,1,unknown,0
39,technician,single,secondary,0,709,1,0,cellular,441,1,unknown,0
38,admin.,single,secondary,0,2246,1,0,cellular,370,1,unknown,0
33,blue-collar,married,secondary,0,17,0,0,cellular,489,1,unknown,0
50,management,married,tertiary,0,1612,1,0,cellular,103,1,unknown,0
41,technician,married,secondary,0,-215,0,1,cellular,277,1,unknown,0
46,blue-collar,married,secondary,0,190,0,1,cellular,154,1,unknown,0
35,services,single,secondary,0,25,1,0,cellular,144,1,unknown,0
33,management,married,tertiary,0,4054,1,0,cellular,633,1,unknown,0
37,blue-collar,married,secondary,0,2023,1,0,cellular,214,1,unknown,0
31,services,married,primary,0,46,0,0,cellular,37,1,unknown,0
36,admin.,single,secondary,0,9002,1,1,cellular,793,1,unknown,0
30,admin.,single,secondary,0,211,0,0,cellular,473,1,unknown,0
37,management,single,secondary,0,1981,0,0,cellular,140,2,unknown,0
32,blue-collar,single,secondary,0,1143,1,1,cellular,412,1,unknown,0
36,blue-collar,single,secondary,0,1127,1,0,cellular,455,1,unknown,0
36,entrepreneur,married,primary,0,3352,0,0,cellular,503,1,unknown,0
41,blue-collar,married,primary,1,76,0,1,cellular,439,1,unknown,0
30,management,married,tertiary,0,0,0,0,cellular,152,1,unknown,0
30,services,married,secondary,0,-298,0,1,cellular,174,1,unknown,0
45,entrepreneur,married,unknown,0,3133,1,1,cellular,804,1,unknown,1
30,technician,single,tertiary,0,91,1,1,cellular,179,1,unknown,0
34,admin.,married,secondary,0,-33,1,1,cellular,961,1,unknown,1
42,blue-collar,divorced,secondary,0,898,1,0,cellular,347,1,unknown,0
43,self-employed,married,secondary,1,-1415,0,0,cellular,58,1,unknown,0
26,services,married,secondary,0,2063,1,1,cellular,221,1,unknown,0
45,admin.,single,secondary,0,205,0,1,cellular,329,1,unknown,0
35,blue-collar,divorced,primary,1,0,1,0,cellular,187,1,unknown,0
47,blue-collar,married,secondary,0,182,1,0,telephone,39,1,unknown,1
59,admin.,married,secondary,0,0,1,0,cellular,982,1,unknown,1
51,blue-collar,married,primary,0,0,1,0,cellular,324,1,unknown,0
29,technician,single,secondary,1,-33,0,1,cellular,171,1,unknown,0
39,blue-collar,married,primary,0,521,0,1,cellular,149,1,unknown,0
35,admin.,married,secondary,0,-428,1,1,cellular,147,1,unknown,0
29,blue-collar,married,secondary,0,0,0,0,cellular,45,1,unknown,0
52,services,married,secondary,0,2072,0,0,cellular,224,1,unknown,0
29,services,single,secondary,0,-293,0,1,cellular,150,1,unknown,0
43,management,married,tertiary,0,177,1,0,cellular,117,1,unknown,0
34,self-employed,married,tertiary,0,0,1,0,cellular,95,1,unknown,0
38,blue-collar,single,primary,0,1351,0,0,cellular,96,1,unknown,0
58,retired,divorced,secondary,0,439,0,1,cellular,48,2,unknown,0
46,management,married,tertiary,0,445,1,0,cellular,292,1,unknown,0
50,blue-collar,divorced,primary,0,-10,0,1,cellular,369,6,unknown,0
60,retired,divorced,tertiary,0,473,0,0,cellular,100,1,unknown,0
33,technician,married,tertiary,0,1746,1,0,cellular,184,1,unknown,0
48,blue-collar,divorced,secondary,0,4597,1,0,cellular,285,1,unknown,0
28,services,married,secondary,0,72,0,1,cellular,418,4,unknown,0
57,retired,married,tertiary,0,29,0,0,telephone,532,2,unknown,0
56,retired,divorced,secondary,0,-890,1,0,cellular,467,1,unknown,0
34,admin.,married,secondary,0,0,1,0,telephone,38,1,unknown,0
35,management,single,tertiary,0,292,0,1,cellular,220,1,unknown,0
47,technician,married,secondary,0,2246,1,0,cellular,330,1,unknown,0
41,blue-collar,married,secondary,0,5517,1,0,cellular,584,1,unknown,1
51,blue-collar,divorced,primary,0,1236,1,0,cellular,613,1,unknown,0
27,blue-collar,single,secondary,0,48,0,0,cellular,152,6,unknown,0
56,admin.,divorced,primary,0,0,0,1,cellular,542,1,unknown,0
42,unknown,married,secondary,0,703,1,0,cellular,210,1,unknown,0
32,blue-collar,divorced,secondary,0,107,1,1,cellular,120,1,unknown,0
41,blue-collar,married,secondary,0,393,1,1,cellular,122,1,unknown,0
34,blue-collar,married,secondary,0,290,1,0,cellular,132,1,unknown,0
48,management,married,tertiary,0,0,1,0,cellular,108,1,unknown,0
36,management,married,tertiary,0,789,1,1,cellular,80,1,unknown,0
56,management,married,tertiary,0,1674,1,1,cellular,143,1,unknown,0
32,admin.,divorced,secondary,0,0,0,0,cellular,212,1,unknown,0
43,blue-collar,married,primary,0,1968,1,0,cellular,279,1,unknown,0
35,admin.,divorced,secondary,0,454,1,0,cellular,154,1,unknown,0
56,services,married,primary,0,966,0,1,cellular,68,1,unknown,0
32,services,single,secondary,0,-23,0,0,cellular,182,1,unknown,0
55,admin.,single,secondary,0,645,0,0,telephone,123,1,unknown,0
34,technician,single,secondary,0,0,0,0,telephone,185,1,unknown,0
